"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HIRIP3",1252.76370845238,0.286611017593942,0.0781708819575933,3.66646774881502,0.000245923918437938,0.00102429019500378
"TRIM13",992.127914543753,-0.256020107475574,0.0698316281285868,-3.66624858014398,0.000246134677264343,0.00102496755710235
"AP1AR",1401.68978069817,-0.397489751958288,0.108428528316181,-3.66591484852763,0.000246455928519096,0.00102610468303865
"ASPHD1",55.1543984556948,0.897346666115305,0.244803332894329,3.66558189999256,0.000246776817863041,0.0010272398579381
"TBCE",1338.0437046838,0.25067868682574,0.0684217221044365,3.66372957469724,0.00024856921988664,0.00103449875057766
"SFXN1",7689.3631704879,0.179455674470768,0.0489912867033914,3.66301206900829,0.000249266789407362,0.00103719920813192
"AC124852.1",74.4102873412851,0.792986868804694,0.216494338544306,3.66285268306177,0.000249421995791436,0.00103764227825247
"MMP24OS",2235.42500911095,-0.321083413200966,0.0876667997845394,-3.66254287814885,0.000249723936070432,0.00103869549659295
"DCBLD2",33705.3930008879,-0.239440938672021,0.0653802937207427,-3.66227994775825,0.000249980460680544,0.00103935648001813
"DIXDC1",273.50608445034,0.46384898365861,0.126655333067169,3.66229334703669,0.000249967381874768,0.00103935648001813
"GLS",4734.78061087957,-0.362434742956532,0.098967772673411,-3.66214913366344,0.000250108179797745,0.00103968452019769
"SCFD2",1078.24390290124,0.261675556381503,0.0714552320904108,3.6620909165953,0.000250165039164399,0.0010397179301415
"STK10",5536.73258072722,-0.218717985986,0.0597439671086683,-3.66092170592177,0.00025130955223702,0.00104427087306138
"ZP3",69.609784795786,-0.858793651321625,0.234601993372446,-3.66064089642339,0.000251585160521165,0.00104521216903214
"LINC01844",11.299202463727,-3.60733333886918,0.985486916964826,-3.66045786785207,0.000251764951567382,0.0010457551021219
"RAD18",1616.89222395645,0.332063609244547,0.0907200699031454,3.66031033264265,0.000251909964787588,0.00104615339510852
"GABPB1-AS1",1448.01375893397,-0.336059897622845,0.0918204669217331,-3.65996720436305,0.000252247530587857,0.0010473510258138
"TBC1D2B",3349.57285902966,0.220951232576599,0.0603750822506192,3.65964275890214,0.000252567106607853,0.00104847350922434
"ANXA2",155662.798254576,-0.145258077856353,0.0396935778553538,-3.65948563230264,0.000252722011407876,0.00104891209412242
"BCL2L11",244.805992651218,0.453338186109297,0.123922498586499,3.65823955520767,0.000253953627595046,0.00105381848270929
"AL355488.1",45.8490377253499,1.11302705538798,0.304272507390727,3.65799416099959,0.000254196836414503,0.0010544720293936
"TGFBR3",196.41517731537,0.598143947201695,0.163517522649537,3.65798073203251,0.000254210152089911,0.0010544720293936
"TTC28-AS1",136.590340824778,0.546594428464565,0.149427618125454,3.65792104111345,0.000254269347350623,0.00105451217549735
"PPP1R37",1483.23344377213,-0.284917859925643,0.0778922077665964,-3.65784804533206,0.000254341754563057,0.00105460708823498
"FBN1",258.861447116328,0.4660722315174,0.127451435644851,3.65686136966029,0.000255322373642113,0.00105846705646923
"AC012181.1",30.9887675750437,1.39754720236114,0.382293610095335,3.65569071900687,0.00025649043694974,0.00106306248739007
"PROSER2",5855.66402845717,-0.245093358154645,0.0670450750593186,-3.65565044021201,0.000256530715754019,0.00106306248739007
"RNF6",3648.06766383751,-0.392454972490354,0.107360285204326,-3.65549487637298,0.000256686335327363,0.0010635004274575
"LINC01569",31.3305180408936,-1.1480777815104,0.31413346551518,-3.65474521992602,0.000257437502301979,0.0010663830043519
"RHOA",23869.6938911022,0.177420109523423,0.0485457295405634,3.65470065446593,0.000257482222406906,0.0010663830043519
"FBXL7",211.992010446092,0.518675740490542,0.141923441070197,3.65461643671675,0.00025756675228717,0.00106652567697989
"TMEM41B",4234.70664194139,0.29572918147167,0.0809591868615704,3.65281807952603,0.000259377996945874,0.00107381683961107
"SEC24C",6488.99948354565,0.222578699823717,0.0609487027353618,3.65190217075087,0.000260305052863747,0.00107744536555614
"EIF3F",9947.41687695836,0.184156823583998,0.0504310595832068,3.65165485528131,0.000260555910484477,0.00107827412935822
"ATM",3117.03918945526,-0.375094916147213,0.102725413276885,-3.65143253438354,0.000260781608997996,0.00107899847391127
"RPL27",20726.5324245307,0.209913560810552,0.0574956729394274,3.65094536821405,0.000261276817527004,0.00108083743318863
"MYL5",116.016586884602,-0.681267290617354,0.186665800939427,-3.64966312623289,0.00026258444488186,0.00108603580077764
"AC092329.4",51.8573904993759,0.882992913667149,0.242166532954371,3.64622189075781,0.0002661242025982,0.00110039579655109
"COA5",635.45572625233,-0.326230988748349,0.0894718077681346,-3.64618751857315,0.000266159783435137,0.00110039579655109
"COL6A1",131.077134943725,0.69030595044638,0.189396790460599,3.64476055147295,0.000267640869701049,0.00110630434028601
"DYRK3",1421.73247746843,0.231214548146425,0.063442685309646,3.64446345576218,0.000267950203202752,0.00110715318731195
"SLCO4A1",178.823993163565,0.633077793917863,0.173709195759575,3.64446908610461,0.000267944337824414,0.00110715318731195
"BCAP31",7503.55388229339,0.201166794619615,0.0552075396045677,3.64382828976807,0.000268612657078911,0.00110967510090252
"ENHO",9.71173366418958,-2.69219473054028,0.738898997535219,-3.64352196920116,0.000268932686172012,0.0011107817076647
"PEX11A",383.574831575471,0.372462842289946,0.102229380441413,3.64340310663825,0.000269056964321317,0.00111107952534162
